hn_id,post_time_utc,owner,repo,t_day,stars_day,stars_cum_since_launch,stars_cum_abs
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,1,4,7.0,7.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,2,0,7.0,7.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,3,3,10.0,10.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,4,0,10.0,10.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,5,1,11.0,11.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,6,0,11.0,11.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,7,0,11.0,11.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,-7,1,-3.0,851.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,-6,1,-2.0,852.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,-5,0,-2.0,852.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,-4,0,-2.0,852.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,-3,1,-1.0,853.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,-2,0,-1.0,853.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,-1,1,0.0,854.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,0,0,0.0,854.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,1,35,35.0,889.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,2,8,43.0,897.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,3,3,46.0,900.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,4,0,46.0,900.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,5,2,48.0,902.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,6,2,50.0,904.0
44922556,2025-08-16T12:10:30+00:00,pgautoupgrade,docker-pgautoupgrade,7,0,50.0,904.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,-7,0,-1.0,4.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,-6,0,-1.0,4.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,-5,0,-1.0,4.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,-4,0,-1.0,4.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,-3,0,-1.0,4.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,-2,0,-1.0,4.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,-1,1,0.0,5.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,0,3,3.0,8.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,1,1,4.0,9.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,2,43,47.0,52.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,3,12,59.0,64.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,4,2,61.0,66.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,5,1,62.0,67.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,6,1,63.0,68.0
44921674,2025-08-16T09:22:34+00:00,clement-tourriere,dbcrust,7,0,63.0,68.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,-7,1,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,-6,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,-5,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,-4,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,-3,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,-2,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,-1,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,0,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,1,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,2,0,0.0,98.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,3,19,19.0,117.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,4,4,23.0,121.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,5,0,23.0,121.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,6,0,23.0,121.0
44921467,2025-08-16T08:43:19+00:00,ebeem,guile-swayer,7,1,24.0,122.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,-7,0,-28.0,110.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,-6,0,-28.0,110.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,-5,0,-28.0,110.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,-4,1,-27.0,111.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,-3,2,-25.0,113.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,-2,2,-23.0,115.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,-1,23,0.0,138.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,0,40,40.0,178.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,1,17,57.0,195.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,2,6,63.0,201.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,3,3,66.0,204.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,4,2,68.0,206.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,5,1,69.0,207.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,6,2,71.0,209.0
44916908,2025-08-15T20:23:09+00:00,hcloud-k8s,terraform-hcloud-kubernetes,7,2,73.0,211.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,-7,0,0.0,0.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,-6,0,0.0,0.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,-5,0,0.0,0.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,-4,0,0.0,0.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,-3,0,0.0,0.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,-2,0,0.0,0.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,-1,0,0.0,0.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,0,89,89.0,89.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,1,46,135.0,135.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,2,4,139.0,139.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,3,3,142.0,142.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,4,2,144.0,144.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,5,1,145.0,145.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,6,2,147.0,147.0
44915220,2025-08-15T17:39:02+00:00,wyattjoh,jmap-mcp,7,0,147.0,147.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,-7,0,-1.0,0.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,-6,0,-1.0,0.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,-5,0,-1.0,0.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,-4,0,-1.0,0.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,-3,0,-1.0,0.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,-2,0,-1.0,0.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,-1,1,0.0,1.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,0,22,22.0,23.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,1,8,30.0,31.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,2,3,33.0,34.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,3,1,34.0,35.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,4,1,35.0,36.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,5,1,36.0,37.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,6,0,36.0,37.0
44913930,2025-08-15T15:54:35+00:00,vpdotnet,vpnetd-sgx,7,0,36.0,37.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,-7,1,-8.0,10068.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,-6,3,-5.0,10071.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,-5,1,-4.0,10072.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,-4,1,-3.0,10073.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,-3,1,-2.0,10074.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,-2,1,-1.0,10075.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,-1,1,0.0,10076.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,0,9,9.0,10085.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,1,2,11.0,10087.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,2,1,12.0,10088.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,3,2,14.0,10090.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,4,1,15.0,10091.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,5,0,15.0,10091.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,6,0,15.0,10091.0
44911653,2025-08-15T12:42:25+00:00,libgit2,libgit2,7,2,17.0,10093.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,-7,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,-6,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,-5,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,-4,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,-3,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,-2,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,-1,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,0,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,1,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,2,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,3,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,4,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,5,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,6,0,0.0,40000.0
44911560,2025-08-15T12:31:54+00:00,dani-garcia,vaultwarden,7,0,0.0,40000.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,-7,0,0.0,0.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,-6,0,0.0,0.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,-5,0,0.0,0.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,-4,0,0.0,0.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,-3,0,0.0,0.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,-2,0,0.0,0.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,-1,0,0.0,0.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,0,31,31.0,31.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,1,12,43.0,43.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,2,3,46.0,46.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,3,12,58.0,58.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,4,1,59.0,59.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,5,2,61.0,61.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,6,0,61.0,61.0
44910671,2025-08-15T10:35:59+00:00,pghookcom,pghook,7,0,61.0,61.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,-7,2,-14.0,8664.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,-6,2,-12.0,8666.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,-5,2,-10.0,8668.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,-4,1,-9.0,8669.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,-3,3,-6.0,8672.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,-2,4,-2.0,8676.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,-1,2,0.0,8678.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,0,7,7.0,8685.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,1,4,11.0,8689.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,2,3,14.0,8692.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,3,5,19.0,8697.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,4,5,24.0,8702.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,5,3,27.0,8705.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,6,6,33.0,8711.0
44909599,2025-08-15T07:37:13+00:00,whatwg,html,7,6,39.0,8717.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,-7,3,-12.0,7.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,-6,2,-10.0,9.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,-5,0,-10.0,9.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,-4,5,-5.0,14.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,-3,1,-4.0,15.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,-2,1,-3.0,16.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,-1,3,0.0,19.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,0,70,70.0,89.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,1,26,96.0,115.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,2,18,114.0,133.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,3,112,226.0,245.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,4,20,246.0,265.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,5,6,252.0,271.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,6,16,268.0,287.0
44906985,2025-08-14T23:36:46+00:00,nvidia,tilus,7,12,280.0,299.0
